Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
12.857645184136183,0,0.26841792041516155,177.937,28,1,2,3,6881.043000000001
16.5,1,0.261273641992452,104.79899999999999,11,2,1,1,1238.388
14.3,1,0.3303696187605634,88.2856,15,2,2,0,175.7712
7.51,0,0.13200675740279358,227.90099999999998,9,2,1,1,459.402
17.25,0,0.18740019743852993,93.412,14,1,0,1,932.12
5.785,1,0.23252218603823593,87.0856,4,1,2,2,1406.1696
13.65,1,0.1132423463197403,55.5588,6,2,1,1,916.1408
6.26,1,0.09941457136657583,149.8366,14,1,0,1,1964.7758
12.857645184136183,1,0.20433938435847357,53.464,28,1,2,3,1597.92
19.7,0,0.3347181441153138,174.937,15,2,2,0,882.185
19.7,1,0.4020082536466136,255.2014,6,2,1,1,3570.0196
13.65,1,0.28090775354197683,186.72400000000002,14,1,0,1,4474.1759999999995
20.1,0,0.2788723148682924,63.0536,4,1,2,2,980.0576
12.6,1,0.14816076741161946,250.9092,26,0,2,1,4731.1748
20.85,0,0.31268195342871963,222.8746,14,1,0,1,3589.9936
12.857645184136183,0,0.3079238623426252,77.9012,28,2,0,0,75.9012
15.6,0,0.25831402013828053,185.8924,16,2,0,1,3516.7556
5.98,0,0.20930661957998364,146.8418,6,2,1,1,1765.7016
12.857645184136183,1,0.25716148385586685,184.3582,28,2,0,0,185.7582
16.35,0,0.18075244396687973,165.4842,4,1,2,2,1492.0578
14.15,0,0.30883364615922276,170.5106,16,2,0,1,2395.5484
12.1,0,0.25716148385586685,145.1444,26,0,2,1,3338.3212
9.895,0,0.24533432699074134,233.0642,11,2,1,1,6041.4692
8.51,0,0.12702662712990534,195.6478,14,1,0,1,4262.4516
17.0,0,0.35527480490459773,126.7362,9,2,1,1,1258.362
12.857645184136183,1,0.15584087397085528,194.71099999999998,28,1,2,3,5892.33
9.0,0,0.2556378590897678,175.437,14,1,0,1,3175.866
5.11,0,0.18727507842742985,163.221,6,2,1,1,2773.0570000000002
19.5,1,0.17533420373674954,85.554,14,1,0,1,1211.756
9.195,0,0.1262893542623447,84.1592,6,2,1,1,1238.388
16.7,1,0.19620439852358051,147.5102,26,0,2,1,5540.7876
19.0,0,0.13321721360244704,210.8244,14,1,0,1,2540.6928
12.3,0,0.33357846303381156,35.0874,16,2,0,1,458.7362
12.857645184136183,0,0.2554844104833013,256.1646,28,1,2,3,3349.6398
14.15,0,0.428337011008855,82.0276,9,2,1,1,1624.5520000000001
12.857645184136183,0,0.29864313151318245,128.9678,28,2,0,0,254.3356
10.395,0,0.17401592743194513,116.3176,4,1,2,2,1259.6936
17.0,0,0.4596810557332116,125.1362,15,2,2,0,251.6724
15.85,1,0.24736807393032756,47.1744,14,1,0,1,996.0368
10.195,0,0.3275785050945803,149.8076,26,0,2,1,2217.114
12.857645184136183,0,0.2596954485546483,57.4272,28,2,0,0,111.8544
6.57,0,0.25756303500308425,261.4278,4,1,2,2,4165.2448
8.43,0,0.25716148385586685,195.3768,6,2,1,1,1576.6144
7.39,0,0.34716699439894916,142.247,11,2,1,1,2433.499
16.0,0,0.24737059445293816,224.1404,6,2,1,1,4725.8484
13.1,0,0.2739644903997597,76.0354,14,1,0,1,601.8832
12.857645184136183,0,0.132502056587813,129.9626,28,1,2,3,3410.2276
13.5,1,0.3592735100170899,95.2068,11,2,1,1,583.2408
20.6,1,0.21885244572542478,185.8556,26,0,2,1,1689.8004
15.2,0,0.14574117812066706,216.9824,14,1,0,1,4804.4128
12.857645184136183,0,0.17816763735313998,179.1344,28,1,2,3,1605.9096
5.88,0,0.06010333601390192,154.1998,6,2,1,1,3537.3954
6.03,0,0.15098403226831636,178.1028,4,1,2,2,1416.8224
12.857645184136183,1,0.36507464853095456,112.6202,28,2,0,0,675.1212
18.85,0,0.12701414094501448,130.2626,14,1,0,1,3016.7398
7.68,0,0.3904222547447827,85.5224,26,0,2,1,1278.336
15.35,0,0.18801194376953823,124.67299999999999,6,2,1,1,2093.9410000000003
13.1,0,0.14457936574767508,119.2782,14,1,0,1,3098.6332
10.1,0,0.23420797808785251,198.6084,4,1,2,2,2182.4924
12.857645184136183,1,0.32706446918000737,44.7744,28,2,0,0,135.8232
12.65,0,0.1883681554828204,231.40099999999998,11,2,1,1,2526.7110000000002
14.6,1,0.20717883820506378,109.8254,26,0,2,1,1627.881
11.1,1,0.19019538637937566,176.0712,4,1,2,2,1581.9408
12.857645184136183,1,0.18329586465602546,197.2426,28,1,2,3,3163.8816
8.63,1,0.1682874178303298,172.5422,14,1,0,1,2241.7486
9.6,0,0.25716148385586685,163.9184,9,2,1,1,4293.0784
19.6,0,0.23821012572936526,55.6614,15,2,2,0,165.7842
19.35,1,0.1999757835339069,165.0868,14,1,0,1,982.7208
14.0,0,0.17365259571915417,214.7192,11,2,1,1,3020.0688
12.15,0,0.25008309019203995,34.3532,4,1,2,2,251.6724
8.195,0,0.17721016054391464,93.8462,16,2,0,1,647.8234
8.325,0,0.17275775814706557,41.6138,11,2,1,1,284.2966
7.475,0,0.38616785857965963,241.6854,4,1,2,2,6042.135
12.857645184136183,1,0.4127744250798492,45.2718,28,2,0,0,47.2718
6.385,0,0.28942792194257966,109.8596,26,0,2,1,3235.788
12.857645184136183,1,0.3417509092892073,41.0112,28,2,0,0,42.6112
18.5,1,0.2494095266825227,148.3418,26,0,2,1,1765.7016
11.5,0,0.21537107512384293,118.9124,6,2,1,1,1540.6612
7.93,0,0.26725577075154056,45.9086,4,1,2,2,1070.6064
12.857645184136183,0,0.1841986237733605,154.3972,28,2,0,0,311.5944
13.65,0,0.18982528546007774,183.7924,11,2,1,1,2591.2936
12.35,1,0.3979164221290697,157.9946,26,0,2,1,3313.6866
14.0,0,0.17361158083492012,216.0192,14,1,0,1,2588.6304
9.6,0,0.15657337257656553,189.2214,14,1,0,1,3956.8494
14.0,1,0.3242307342001989,143.2812,9,2,1,1,3277.0676
8.89,0,0.07398297101360556,100.5016,9,2,1,1,1315.6208
16.85,1,0.36521965719276395,109.8544,15,2,2,0,223.7088
12.857645184136183,0,0.21702113952331925,75.5354,28,2,0,0,150.4708
7.05,1,0.235686238461222,225.3088,9,2,1,1,5816.4288
17.1,0,0.35862822671953754,111.6886,14,1,0,1,1556.6404
12.857645184136183,0,0.21806322019084282,249.1092,28,1,2,3,8217.3036
19.7,0,0.2586112081871163,174.437,26,0,2,1,1587.933
16.1,1,0.40047354594280005,33.6558,4,1,2,2,203.7348
11.3,1,0.2342250904578756,96.9094,6,2,1,1,952.0939999999999
6.035,0,0.37622131917263807,153.1998,11,2,1,1,1537.9979999999998
17.6,1,0.23107929807752145,46.706,4,1,2,2,699.09
6.675,0,0.14734407012160347,34.9874,11,2,1,1,247.0118
15.5,1,0.2751145797663221,262.9568,26,0,2,1,1845.5976
9.395,0,0.21293256913868297,85.025,14,1,0,1,2080.625
16.1,0,0.3164639932124981,78.4328,26,0,2,1,1158.492
15.0,1,0.40292503521126605,185.9266,6,2,1,1,4610.665
9.6,0,0.19063456926801078,142.9154,14,1,0,1,3261.7542
14.1,0,0.29651420707952597,228.5668,26,0,2,1,1151.8339999999998
11.5,1,0.2051529892543611,192.68200000000002,11,2,1,1,3861.64
12.1,0,0.13008430727801104,178.36599999999999,6,2,1,1,4314.384
7.42,0,0.14291098278298978,249.0092,14,1,0,1,2988.1104
15.1,0,0.41693300301127517,196.511,11,2,1,1,4713.8640000000005
12.857645184136183,1,0.5061148515900319,151.005,28,2,0,0,149.805
9.285,1,0.14492287949112798,161.1578,9,2,1,1,4011.445
7.855,1,0.25716148385586685,220.1482,4,1,2,2,4600.0122
12.857645184136183,1,0.30295237579527245,182.5266,28,1,2,3,6454.931
12.85,0,0.1822640090637754,196.6768,16,2,0,1,2759.0752
13.8,0,0.3758123627556709,263.7884,26,0,2,1,5564.7564
15.0,0,0.44609253524352993,226.5694,15,2,2,0,913.4776
10.8,0,0.22295655182120125,246.8144,9,2,1,1,2450.144
14.3,1,0.2552514348637437,88.4856,26,0,2,1,1406.1696
9.8,1,0.12282960555175612,250.1408,9,2,1,1,4005.4528
11.5,1,0.19437835013190127,106.6254,6,2,1,1,325.5762
9.21,0,0.09371531891852046,119.8414,11,2,1,1,1340.2554
12.857645184136183,0,0.37779374399267124,95.141,28,1,2,3,2510.0660000000003
10.0,0,0.2710974566461294,118.344,14,1,0,1,1797.66
18.5,0,0.16095780813616967,87.7172,6,2,1,1,802.9548
20.6,1,0.21513018849059748,177.4344,6,2,1,1,1962.7784
9.3,0,0.21124408630775918,245.4802,26,0,2,1,3193.8426
11.395,0,0.09949116543693716,48.8034,11,2,1,1,777.6544
11.8,0,0.43553402392924484,184.3924,15,2,2,0,370.1848
8.01,0,0.264932313997368,37.9532,26,0,2,1,826.9236
15.0,0,0.34550679588106514,229.3694,4,1,2,2,5024.1268
13.35,0,0.2553728881459424,93.4804,4,1,2,2,1102.5648
12.857645184136183,1,0.30924918916627736,130.7942,28,1,2,3,3047.3666
12.857645184136183,1,0.46487367638961874,86.8514,28,2,0,0,354.2056
10.5,0,0.21910974647422693,157.0946,9,2,1,1,2209.1244
21.25,0,0.13976086004314656,120.4756,6,2,1,1,1938.8096
17.0,1,0.1629996165639662,142.047,16,2,0,1,3149.2340000000004
9.3,0,0.3333586147079448,63.1826,26,0,2,1,2002.0606
15.7,0,0.19295623856201177,183.1634,16,2,0,1,5634.6654
15.75,0,0.3749710868853757,252.8382,16,2,0,1,6308.455
12.857645184136183,0,0.27453391047373366,35.2532,28,1,2,3,970.7364
14.5,1,0.252908762204871,263.1594,14,1,0,1,2616.594
12.857645184136183,1,0.3206713332993768,172.6422,28,2,0,0,344.8844
12.857645184136183,0,0.10156451151854175,208.4954,28,1,2,3,3751.1172
7.1,0,0.33261683360888394,173.808,6,2,1,1,1211.756
14.5,1,0.25716148385586685,159.3262,9,2,1,1,2864.2716
17.35,0,0.1213325141913741,73.1038,11,2,1,1,886.8456
18.0,0,0.13951775872626396,128.6994,4,1,2,2,2441.4886
6.615,1,0.30314240712905877,248.6408,26,0,2,1,3504.7712
12.857645184136183,1,0.3442899664526981,256.3988,28,2,0,0,256.9988
11.5,1,0.1940273769342873,107.5254,11,2,1,1,325.5762
19.1,0,0.30341505236227156,183.7608,14,1,0,1,4777.7808
12.857645184136183,0,0.2183071918192344,188.3898,28,1,2,3,5238.5144
7.05,1,0.236374216021968,222.1088,6,2,1,1,4026.7584
12.857645184136183,0,0.13151390040600272,47.1034,28,2,0,0,145.8102
16.35,0,0.16865094129592043,98.141,15,2,2,0,386.164
18.35,1,0.3070778972834092,84.3882,16,2,0,1,1116.5466
9.105,0,0.2537927954060162,33.39,15,2,2,0,33.29
7.63,1,0.3669935857750105,47.0402,9,2,1,1,1470.0864
12.857645184136183,0,0.17117001781854205,140.31799999999998,28,2,0,0,139.81799999999998
12.857645184136183,0,0.4582812597084895,44.2744,28,2,0,0,90.5488
7.55,0,0.1649997484846568,152.934,11,2,1,1,2450.144
12.857645184136183,0,0.14554980590849306,189.553,28,2,0,0,379.506
5.5,0,0.2169309014409888,100.1016,26,0,2,1,2125.2336
7.59,1,0.38113824263644813,172.908,14,1,0,1,6231.888000000001
9.5,0,0.20457629628087415,31.49,26,0,2,1,466.06
6.11,1,0.39020785614848913,44.4086,11,2,1,1,1159.8236
5.655,0,0.2928435384296536,164.75,6,2,1,1,1498.05
7.285,0,0.22350488808972388,156.5288,9,2,1,1,2356.9320000000002
10.65,0,0.22082206185071274,165.2526,14,1,0,1,3946.8624
17.7,1,0.25716148385586685,46.8034,6,2,1,1,923.4646
12.8,0,0.27567506597441854,97.141,26,0,2,1,2799.6890000000003
19.85,0,0.25716148385586685,126.1704,4,1,2,2,1877.556
15.7,1,0.4527521816623306,111.0544,15,2,2,0,223.7088
15.6,0,0.4166211276447703,114.4518,6,2,1,1,2390.8878
9.8,1,0.2373596806536443,84.2908,26,0,2,1,755.0172
19.5,0,0.11942534488122696,57.1614,26,0,2,1,331.5684
16.2,0,0.18270210726754085,74.0696,16,2,0,1,1416.8224
17.6,1,0.12658851053709416,44.0402,9,2,1,1,597.2226
13.6,0,0.34394890608926204,196.2136,6,2,1,1,1944.136
18.85,0,0.4093314085188186,193.1136,9,2,1,1,2332.9632
15.1,1,0.2591931673482154,258.8304,14,1,0,1,5424.9384
17.35,0,0.25716148385586685,79.2618,4,1,2,2,966.7416
12.857645184136183,1,0.25716148385586685,169.87900000000002,28,2,0,0,339.55800000000005
20.7,0,0.14639376352836891,157.0288,16,2,0,1,2199.8032
13.5,1,0.2612590974492563,60.9562,6,2,1,1,533.3058
12.857645184136183,0,0.25716148385586685,40.348,28,2,0,0,79.896
12.857645184136183,1,0.11892717519557926,187.3872,28,1,2,3,2836.308
13.1,0,0.2748886265380945,168.1158,9,2,1,1,2005.3896
12.15,0,0.13579078761094215,254.7698,14,1,0,1,5073.396
12.857645184136183,1,0.27316714846408596,120.1782,28,2,0,0,357.5346
12.857645184136183,1,0.20339676742760687,46.2376,28,1,2,3,814.9392
12.857645184136183,1,0.14252127560473207,98.1042,28,1,2,3,2777.7176
12.857645184136183,0,0.35851437628078464,34.2216,28,2,0,0,173.108
15.1,0,0.23493714265734994,216.1166,9,2,1,1,5007.4818
16.7,0,0.14854519850873674,110.5886,16,2,0,1,1556.6404
14.65,0,0.10589012701852803,55.6614,11,2,1,1,1049.9666
13.3,0,0.2528353733163143,151.8708,6,2,1,1,1655.1788
20.1,0,0.1866778749611212,118.6782,6,2,1,1,2502.7422
14.3,1,0.25716148385586685,89.8856,4,1,2,2,1406.1696
7.42,0,0.1432033170006896,249.7092,6,2,1,1,7719.2852
12.857645184136183,0,0.16112161245469211,214.885,28,1,2,3,4976.855
9.5,0,0.29158247889748107,188.7872,26,0,2,1,1701.7848
7.075,0,0.31250730231468193,141.8128,15,2,2,0,143.8128
12.857645184136183,0,0.33414748989031773,157.063,28,2,0,0,312.926
7.96,0,0.25716148385586685,160.7894,6,2,1,1,3235.788
6.135,0,0.33950801905109695,160.5236,11,2,1,1,2094.6068
14.6,1,0.20768682192185425,109.7254,4,1,2,2,651.1524
14.3,1,0.22288148644515093,212.4586,16,2,0,1,3799.0548
12.857645184136183,0,0.4205167666098464,172.1422,28,1,2,3,5000.8238
12.857645184136183,0,0.322363324526845,100.67,28,2,0,0,399.48
8.315,1,0.18879704711673856,147.1444,11,2,1,1,870.8664
10.1,0,0.5289456796307159,241.8512,15,2,2,0,484.7024
9.895,1,0.22076687704454218,262.1278,14,1,0,1,3904.917
11.5,1,0.1438268438087967,85.054,6,2,1,1,1731.08
18.25,0,0.28167713077209516,226.0062,14,1,0,1,1805.6496
4.635,0,0.3753519828108012,127.0994,16,2,0,1,1927.491
18.5,1,0.24948977734568606,145.8418,9,2,1,1,5591.3884
5.365,1,0.3752486628890235,173.5764,4,1,2,2,2061.3168
6.095,0,0.28552999842398347,140.3154,4,1,2,2,1843.6002
12.857645184136183,0,0.24124290870406948,110.4544,28,1,2,3,4250.4672
16.75,0,0.28538857370259235,257.0988,14,1,0,1,6424.97
21.25,0,0.13950850511707164,120.8756,11,2,1,1,1575.2828
12.857645184136183,0,0.2689186066452078,230.2668,28,1,2,3,8062.838000000001
12.1,0,0.1438225260520757,148.5734,6,2,1,1,1336.2606
15.1,0,0.29598120041651294,242.2512,15,2,2,0,484.7024
8.6,1,0.25716148385586685,131.531,14,1,0,1,2466.7889999999998
17.6,0,0.20415939606101896,164.2526,14,1,0,1,1315.6208
15.35,0,0.12520475629943137,144.047,16,2,0,1,286.29400000000004
8.26,0,0.18546638779034869,115.7834,9,2,1,1,2073.3012
6.57,0,0.3112564441099975,191.482,16,2,0,1,5020.1320000000005
11.6,0,0.13348140319909735,177.0686,4,1,2,2,1422.1488
20.35,1,0.12210432015289222,232.3958,6,2,1,1,6076.0908
12.15,0,0.25716148385586685,254.90400000000002,16,2,0,1,4048.0640000000003
17.35,1,0.20356747775614847,93.7804,26,0,2,1,2848.2924
7.0,0,0.38910870846075907,107.728,16,2,0,1,2024.0320000000002
8.5,0,0.3127351291428579,50.5324,26,0,2,1,882.8508
12.857645184136183,0,0.4434635870057428,125.8046,28,2,0,0,249.0092
14.5,1,0.20325649559116185,42.0454,14,1,0,1,377.5086
9.195,1,0.36146568578497185,106.4596,15,2,2,0,215.7192
17.75,1,0.17233693161942973,140.3838,14,1,0,1,1404.838
8.775,0,0.25716148385586685,111.3228,14,1,0,1,1436.7964
16.7,1,0.2651649920332622,189.6214,6,2,1,1,2826.321
15.2,0,0.1380738099713338,238.2248,14,1,0,1,3555.3720000000003
20.5,0,0.14354452967633424,91.083,16,2,0,1,539.298
12.857645184136183,0,0.25716148385586685,115.2176,28,1,2,3,1030.6584
5.21,0,0.10522439355966848,257.8962,6,2,1,1,4402.9354
10.3,1,0.25716148385586685,115.7176,6,2,1,1,1717.764
18.25,0,0.24564670565672156,165.9526,14,1,0,1,1644.526
21.25,0,0.3373926836788255,232.83,11,2,1,1,1398.18
8.6,0,0.1805972784955521,142.9154,9,2,1,1,992.7078
10.3,1,0.15790914159731223,172.0422,14,1,0,1,3966.1706
9.5,0,0.2726632868576186,251.9724,16,2,0,1,3523.4136
9.3,0,0.2056294093752156,125.4388,9,2,1,1,3715.164
9.195,1,0.2176858837867077,50.8666,6,2,1,1,871.5322
7.68,0,0.3909806632047166,84.9224,11,2,1,1,1619.2256
12.857645184136183,0,0.4039158835698344,116.6124,28,1,2,3,3199.8348
12.1,0,0.17274767726369,144.4444,11,2,1,1,3628.61
11.6,0,0.19624391965103022,57.7272,9,2,1,1,503.3448
9.695,1,0.21822645577472954,246.2144,4,1,2,2,3675.216
12.0,0,0.27486052826842927,121.9388,16,2,0,1,3219.8088
19.0,0,0.25970670380257804,132.9626,16,2,0,1,1967.4389999999999
6.38,0,0.17852627257633538,179.5344,26,0,2,1,4103.9912
20.5,1,0.3356158756674064,195.5478,11,2,1,1,3874.9559999999997
12.857645184136183,1,0.23704910039905236,103.1648,28,1,2,3,1973.4312
5.695,1,0.26072343584725943,257.4988,4,1,2,2,3083.9856
19.2,1,0.3770806849999082,153.8314,15,2,2,0,155.1314
20.35,1,0.12170976953392033,234.9958,26,0,2,1,5842.395
9.195,0,0.28362364323166006,107.7622,15,2,2,0,105.8622
17.85,0,0.19447292870731392,191.6188,9,2,1,1,2475.4444
12.857645184136183,0,0.30355438392485784,120.7098,28,1,2,3,3735.8038
14.6,0,0.16032153317630168,199.9084,16,2,0,1,2380.9008
10.195,1,0.1117291725557833,195.41099999999997,11,2,1,1,2749.7540000000004
17.85,0,0.25716148385586685,148.005,4,1,2,2,898.83
7.5,0,0.1902754950065825,176.1028,26,0,2,1,1948.1308
6.59,0,0.1619817489719135,121.6098,11,2,1,1,2410.196
10.895,0,0.37092398008217264,262.2568,6,2,1,1,3954.8520000000003
12.857645184136183,0,0.28415123965944616,220.8798,28,1,2,3,6170.6344
14.6,0,0.24442007282545353,179.6976,6,2,1,1,5070.7328
12.857645184136183,1,0.4630591657661038,111.6544,28,2,0,0,335.5632
9.6,0,0.22732586962332288,258.062,4,1,2,2,2856.282
12.857645184136183,0,0.4104333673082636,211.0612,28,2,0,0,418.1224
10.3,1,0.25716148385586685,189.053,11,2,1,1,5313.084
17.0,1,0.12671075329268625,228.4352,6,2,1,1,8245.2672
8.645,0,0.14703592758234293,50.6982,14,1,0,1,736.3748
16.0,1,0.4159659697619506,155.2972,14,1,0,1,3583.3356
6.155,1,0.30829446313548997,213.456,4,1,2,2,2556.672
13.85,1,0.16090863245954207,165.12099999999998,9,2,1,1,2936.178
12.857645184136183,1,0.45330386607660866,198.011,28,2,0,0,392.82199999999995
13.1,0,0.19440632191366616,173.8054,6,2,1,1,2801.6864
12.857645184136183,0,0.21213821909311864,196.5084,28,2,0,0,198.4084
11.8,0,0.23336788767951772,77.0012,6,2,1,1,2277.036
15.5,1,0.2752030995464986,265.5568,9,2,1,1,4482.1656
14.15,0,0.12132322531156184,196.91099999999997,15,2,2,0,392.82199999999995
12.857645184136183,0,0.25851277918122345,114.186,28,1,2,3,1924.162
12.857645184136183,1,0.4863492675022756,184.1924,28,2,0,0,185.0924
20.7,0,0.22143782423064043,39.9506,6,2,1,1,872.8638
15.2,0,0.18840657897217922,216.7824,15,2,2,0,436.7648
11.5,0,0.13281149423148586,132.7626,9,2,1,1,2885.5772
21.25,0,0.1394755534134925,120.8756,14,1,0,1,1454.1072
14.1,0,0.33655226934311405,54.5956,16,2,0,1,1037.3164
9.395,1,0.3312302280891646,41.3112,6,2,1,1,255.6672
12.857645184136183,1,0.25716148385586685,130.531,28,1,2,3,5582.733
7.895,1,0.3081434860580376,101.1332,4,1,2,2,1332.9316
14.0,0,0.1703708249671874,131.33100000000002,6,2,1,1,3635.268
5.365,1,0.37433083629324476,172.0764,26,0,2,1,2748.4224
16.35,0,0.18089485896509055,165.7842,6,2,1,1,1823.6262
15.75,0,0.3685604807897884,100.37,6,2,1,1,1298.31
7.5,0,0.19074203522034675,177.9028,4,1,2,2,1416.8224
14.8,0,0.25716148385586685,189.3846,26,0,2,1,4777.115
7.07,0,0.30692184347159135,115.8834,6,2,1,1,1036.6506
20.5,0,0.37882235414505305,34.719,14,1,0,1,768.9989999999999
12.857645184136183,1,0.365167247983715,193.0794,28,2,0,0,975.3969999999999
18.0,0,0.3527442643048927,119.9124,9,2,1,1,948.0992
9.5,1,0.4710164455727634,231.8668,15,2,2,0,230.3668
15.0,0,0.2670431875184237,125.7362,26,0,2,1,3020.0688
20.1,1,0.1497505792977109,226.3036,16,2,0,1,910.8144
11.0,1,0.3651747841787546,219.7798,14,1,0,1,2644.5576
18.7,0,0.21466149631454637,151.5682,9,2,1,1,1982.0866
12.857645184136183,0,0.25716148385586685,64.2168,28,1,2,3,1278.336
15.15,1,0.2577722269756771,147.976,4,1,2,2,732.38
14.1,0,0.2588048627827538,196.7084,14,1,0,1,3174.5344
8.42,0,0.43349585234463317,65.4168,15,2,2,0,127.8336
12.857645184136183,0,0.22786880435899953,121.0072,28,1,2,3,2940.1728
12.857645184136183,0,0.2341083808837266,145.1444,28,1,2,3,3918.8988
8.27,0,0.13716268078453409,237.988,16,2,0,1,7190.64
12.857645184136183,0,0.30807534954942434,84.5566,28,2,0,0,253.6698
8.615,0,0.34164676787582815,95.4436,4,1,2,2,567.2616
12.857645184136183,0,0.4943065708646811,105.9306,28,2,0,0,209.0612
9.8,0,0.11774233308372992,45.106,14,1,0,1,1398.18
12.857645184136183,1,0.14653141642664894,131.0284,28,2,0,0,131.8284
12.857645184136183,0,0.25716148385586685,109.1938,28,1,2,3,2036.6822
13.65,1,0.16145412351500968,78.8302,6,2,1,1,713.0718
6.385,1,0.3517250716113368,37.1874,16,2,0,1,247.0118
20.5,0,0.3457562537395383,108.9596,14,1,0,1,539.298
16.85,1,0.28229488659910223,113.4544,16,2,0,1,2908.2144
7.785,0,0.2978113731877948,61.851000000000006,9,2,1,1,1454.773
12.857645184136183,0,0.32370407627955505,150.4366,28,2,0,0,151.1366
12.857645184136183,0,0.1789543489273172,62.7194,28,1,2,3,1857.582
10.8,0,0.20481882970078702,190.0214,11,2,1,1,2449.4782
15.0,1,0.30169197536560366,60.2904,15,2,2,0,117.1808
5.175,0,0.19338808908513472,84.2224,16,2,0,1,852.2239999999999
11.6,0,0.13358657118138784,179.0686,6,2,1,1,5688.5952
6.775,0,0.32474498764415133,84.625,11,2,1,1,2496.75
9.31,0,0.1950181222348323,61.351000000000006,11,2,1,1,822.263
15.0,0,0.2539772292942814,47.306000000000004,6,2,1,1,652.484
13.3,0,0.1459679245587879,119.8124,14,1,0,1,1896.1984
16.0,1,0.34068061876191313,59.1246,4,1,2,2,753.0198
12.857645184136183,0,0.2435913853156552,212.1902,28,2,0,0,424.7804
6.48,0,0.1846392401414174,146.2076,6,2,1,1,2364.9216
12.857645184136183,1,0.28627912078948403,142.0838,28,2,0,0,280.9676
12.857645184136183,0,0.2975763666691292,191.5504,28,1,2,3,5944.2624
12.5,0,0.2668904962714109,128.102,9,2,1,1,885.5139999999999
8.39,1,0.15551693476917555,115.7176,26,0,2,1,1374.2112
17.7,1,0.20288795429990417,80.8276,6,2,1,1,1868.2348
12.5,1,0.25716148385586685,80.8592,15,2,2,0,82.5592
12.857645184136183,0,0.25716148385586685,248.8092,28,1,2,3,6474.2392
15.6,0,0.2961751036127108,218.5798,16,2,0,1,4407.596
10.65,0,0.22062973960914697,166.1526,9,2,1,1,2466.7889999999998
12.35,0,0.2047135755146688,36.2216,4,1,2,2,346.216
6.035,1,0.25648349459565617,188.22400000000002,16,2,0,1,5779.144
6.155,1,0.30790752183082504,213.356,14,1,0,1,3835.008
16.75,0,0.35885717771837866,89.1856,26,0,2,1,1581.9408
16.75,0,0.2463095938042203,172.4106,11,2,1,1,2908.8802
15.1,0,0.23678581883212516,139.8496,4,1,2,2,1270.3464
21.25,0,0.33773688575576105,233.03,4,1,2,2,5592.72
9.395,1,0.3168579176855141,89.6856,16,2,0,1,878.8560000000001
17.6,0,0.31166596702238764,89.3856,26,0,2,1,1318.2839999999999
12.857645184136183,0,0.180582410549865,37.4822,28,1,2,3,942.7728
13.15,1,0.4069599673186541,172.6764,14,1,0,1,2061.3168
5.035,1,0.25716148385586685,228.2036,16,2,0,1,4781.7756
12.857645184136183,1,0.17424918077282314,210.5244,28,1,2,3,6775.1808
12.857645184136183,0,0.18465876637733722,162.621,28,2,0,0,815.605
12.857645184136183,0,0.38203603625836136,160.9552,28,2,0,0,162.4552
5.48,0,0.12303996911573084,81.925,11,2,1,1,3079.325
19.35,1,0.17626682331057084,112.0544,15,2,2,0,223.7088
9.195,0,0.33990511470114715,59.5246,6,2,1,1,810.9444
5.26,1,0.1566746310032355,95.7068,14,1,0,1,1166.4816
12.857645184136183,1,0.25918316882081677,187.12400000000002,28,1,2,3,3728.48
6.235,0,0.34449144982132723,261.691,16,2,0,1,3155.8920000000003
11.8,1,0.239628007545028,149.9366,16,2,0,1,1662.5026
20.7,1,0.33767162303042286,92.9436,26,0,2,1,2174.5028
13.6,0,0.10016921183677148,177.937,4,1,2,2,2293.681
5.82,0,0.28419333736032587,169.179,14,1,0,1,2037.348
7.76,0,0.24352176494104177,98.77,26,0,2,1,1697.79
18.35,0,0.20433645538669795,187.6872,11,2,1,1,2836.308
7.285,0,0.22375256646572794,157.4288,11,2,1,1,2042.6744
15.1,1,0.3098716815070393,133.7942,26,0,2,1,2384.8956
7.0,0,0.3899004360089893,106.62799999999999,4,1,2,2,639.168
12.857645184136183,0,0.29560667110198985,180.4292,28,1,2,3,4013.4424
18.35,0,0.17512158633360994,193.4162,6,2,1,1,2116.5782
13.8,1,0.25716148385586685,74.3012,11,2,1,1,1669.8264
18.35,0,0.18224705758941623,154.934,16,2,0,1,1225.072
12.857645184136183,0,0.31213766834523515,172.8738,28,1,2,3,3649.2498
8.895,1,0.19778850067685938,206.8296,11,2,1,1,4154.592000000001
12.857645184136183,0,0.10271781734441207,234.9958,28,1,2,3,13086.9648
15.5,0,0.23125833822805178,42.376999999999995,11,2,1,1,1211.756
14.5,1,0.3584971213273546,101.4332,11,2,1,1,1948.1308
12.857645184136183,0,0.21081972393492976,245.2802,28,1,2,3,10072.8882
8.26,0,0.1858613327187772,116.0834,4,1,2,2,1267.0174
10.0,0,0.27143813844041886,120.944,4,1,2,2,2037.348
9.0,0,0.2822565127680848,79.6644,4,1,2,2,1571.2879999999998
5.655,0,0.2923147755417095,165.85,11,2,1,1,1830.95
18.6,0,0.2836096807233491,93.4436,26,0,2,1,1701.7848
15.0,0,0.21208070397846193,140.8838,14,1,0,1,2247.7408
20.5,0,0.15228307194169677,153.434,11,2,1,1,3981.4840000000004
